CustomerID,State,Age,Gender,Country
14681,England,34,Male,United Kingdom
Synthetic_1306,England,54,Male,United Kingdom
15290,England,34,Male,United Kingdom
16388,England,66,Male,United Kingdom
Synthetic_1310,England,46,Female,United Kingdom
16406,England,45,Male,United Kingdom
12998,England,38,Male,United Kingdom
12907,England,38,Female,United Kingdom
15439,England,36,Female,United Kingdom
14284,England,35,Male,United Kingdom
12909,England,47,Female,United Kingdom
15659,England,25,Male,United Kingdom
13765,England,23,Female,United Kingdom
15058,England,23,Male,United Kingdom
Synthetic_1328,England,70,Male,United Kingdom
16208,Wales,47,Female,United Kingdom
13944,England,44,Male,United Kingdom
14535,England,24,Female,United Kingdom
13469,England,49,Female,United Kingdom
13104,England,38,Male,United Kingdom
Synthetic_1329,England,43,Female,United Kingdom
17358,Scotland,25,Female,United Kingdom
16118,England,42,Male,United Kingdom
14006,England,33,Female,United Kingdom
16471,England,28,Female,United Kingdom
13334,England,51,Female,United Kingdom
14740,England,18,Female,United Kingdom
18009,England,48,Female,United Kingdom
17863,England,50,Other,United Kingdom
13771,England,26,Female,United Kingdom
13240,England,27,Male,United Kingdom
14402,Scotland,36,Male,United Kingdom
17200,England,44,Male,United Kingdom
Synthetic_1361,England,37,Female,United Kingdom
13935,England,46,Female,United Kingdom
16677,England,66,Male,United Kingdom
17534,Scotland,32,Male,United Kingdom
13652,England,18,Male,United Kingdom
14770,England,52,Male,United Kingdom
17207,Wales,65,Female,United Kingdom
17883,England,45,Female,United Kingdom
Synthetic_1363,Wales,23,Female,United Kingdom
17011,England,38,Male,United Kingdom
15366,England,23,Female,United Kingdom
16631,England,49,Female,United Kingdom
15124,England,19,Female,United Kingdom
Synthetic_1367,Northern Ireland,35,Female,United Kingdom
13598,England,24,Male,United Kingdom
Synthetic_1371,England,41,Male,United Kingdom
Synthetic_1372,England,34,Female,United Kingdom
Synthetic_1373,England,42,Female,United Kingdom
14177,England,40,Female,United Kingdom
16913,Northern Ireland,25,Male,United Kingdom
14459,England,49,Female,United Kingdom
Synthetic_1374,England,39,Male,United Kingdom
16807,England,25,Other,United Kingdom
Synthetic_1383,England,70,Female,United Kingdom
15477,England,47,Female,United Kingdom
15569,England,37,Female,United Kingdom
15149,Scotland,61,Male,United Kingdom
14807,England,67,Male,United Kingdom
18046,England,37,Male,United Kingdom
17760,England,45,Male,United Kingdom
15990,Scotland,25,Female,United Kingdom
15664,England,37,Male,United Kingdom
16939,England,37,Female,United Kingdom
13561,England,42,Male,United Kingdom
16283,England,44,Female,United Kingdom
17373,England,48,Female,United Kingdom
18069,England,43,Male,United Kingdom
14798,England,21,Male,United Kingdom
13010,England,25,Male,United Kingdom
15219,Wales,31,Female,United Kingdom
14131,Scotland,35,Female,United Kingdom
16511,England,55,Male,United Kingdom
16037,England,22,Female,United Kingdom
13018,England,34,Male,United Kingdom
17305,England,54,Female,United Kingdom
16521,England,35,Male,United Kingdom
Synthetic_1409,England,46,Female,United Kingdom
16519,England,37,Female,United Kingdom
17359,England,43,Female,United Kingdom
16731,England,36,Male,United Kingdom
14257,England,50,Male,United Kingdom
15603,England,18,Female,United Kingdom
17116,England,34,Male,United Kingdom
13911,England,44,Male,United Kingdom
17330,England,48,Female,United Kingdom
16946,England,62,Male,United Kingdom
17477,England,34,Male,United Kingdom
13797,England,62,Female,United Kingdom
13126,England,30,Male,United Kingdom
14818,Scotland,59,Male,United Kingdom
Synthetic_1423,Scotland,52,Female,United Kingdom
15927,Scotland,26,Female,United Kingdom
16960,England,44,Male,United Kingdom
16177,England,39,Female,United Kingdom
15606,Northern Ireland,49,Female,United Kingdom
Synthetic_1426,England,36,Male,United Kingdom
13593,England,35,Male,United Kingdom
16520,England,60,Male,United Kingdom
Synthetic_1468,England,38,Female,United Kingdom
13793,Scotland,52,Female,United Kingdom
13663,England,36,Male,United Kingdom
16947,England,64,Female,United Kingdom
16099,England,29,Female,United Kingdom
18148,England,30,Male,United Kingdom
17020,England,62,Female,United Kingdom
13873,England,33,Male,United Kingdom
13294,England,64,Female,United Kingdom
16461,Wales,53,Female,United Kingdom
16636,England,37,Female,United Kingdom
13214,England,18,Female,United Kingdom
13722,England,39,Female,United Kingdom
Synthetic_1477,England,41,Female,United Kingdom
13595,England,57,Female,United Kingdom
14142,England,63,Female,United Kingdom
18152,England,29,Female,United Kingdom
Synthetic_1479,England,52,Male,United Kingdom
16285,Scotland,51,Female,United Kingdom
Synthetic_1480,England,56,Female,United Kingdom
14157,England,47,Female,United Kingdom
15875,England,18,Other,United Kingdom
13835,England,37,Male,United Kingdom
13377,England,22,Male,United Kingdom
17049,Scotland,36,Male,United Kingdom
17930,Scotland,54,Female,United Kingdom
15084,England,44,Female,United Kingdom
14097,Northern Ireland,57,Female,United Kingdom
18151,England,45,Male,United Kingdom
13879,England,20,Female,United Kingdom
Synthetic_1487,England,18,Female,United Kingdom
16859,Scotland,42,Female,United Kingdom
18272,England,36,Male,United Kingdom
17847,England,25,Female,United Kingdom
14018,England,18,Female,United Kingdom
14426,England,28,Other,United Kingdom
13881,England,37,Female,United Kingdom
17159,Scotland,49,Female,United Kingdom
16096,England,42,Male,United Kingdom
15030,England,64,Male,United Kingdom
17448,Wales,24,Female,United Kingdom
17718,England,53,Male,United Kingdom
13280,Northern Ireland,40,Male,United Kingdom
13476,England,50,Male,United Kingdom
18226,England,33,Female,United Kingdom
14957,England,56,Female,United Kingdom
14186,Scotland,44,Male,United Kingdom
13544,England,29,Female,United Kingdom
13515,England,39,Female,United Kingdom
15094,England,36,Male,United Kingdom
Synthetic_1496,England,47,Male,United Kingdom
17190,England,22,Female,United Kingdom
17006,England,39,Female,United Kingdom
15630,Scotland,45,Male,United Kingdom
Synthetic_1498,England,40,Male,United Kingdom
Synthetic_1499,England,60,Male,United Kingdom
Synthetic_1500,England,51,Male,United Kingdom
Synthetic_1501,Scotland,39,Male,United Kingdom
15978,England,43,Female,United Kingdom
Synthetic_1502,England,44,Female,United Kingdom
Synthetic_1503,England,46,Female,United Kingdom
Synthetic_1504,England,18,Male,United Kingdom
Synthetic_1505,England,35,Female,United Kingdom
Synthetic_1506,England,18,Male,United Kingdom
Synthetic_1507,England,59,Male,United Kingdom
Synthetic_1508,England,39,Female,United Kingdom
Synthetic_1509,England,37,Female,United Kingdom
Synthetic_1510,England,53,Male,United Kingdom
14852,England,46,Female,United Kingdom
Synthetic_1511,England,23,Female,United Kingdom
Synthetic_1512,England,38,Female,United Kingdom
Synthetic_1513,England,34,Female,United Kingdom
15929,England,18,Other,United Kingdom
Synthetic_1514,England,29,Female,United Kingdom
Synthetic_1515,England,37,Female,United Kingdom
Synthetic_1516,England,38,Male,United Kingdom
Synthetic_1517,England,18,Male,United Kingdom
14233,England,57,Female,United Kingdom
13799,England,38,Female,United Kingdom
Synthetic_1520,England,40,Male,United Kingdom
16331,England,46,Female,United Kingdom
14172,Scotland,28,Male,United Kingdom
Synthetic_1521,England,46,Female,United Kingdom
13201,Northern Ireland,34,Male,United Kingdom
Synthetic_1522,England,26,Male,United Kingdom
Synthetic_1523,England,48,Female,United Kingdom
Synthetic_1524,England,62,Male,United Kingdom
13508,England,50,Male,United Kingdom
Synthetic_1525,England,53,Female,United Kingdom
16271,England,32,Female,United Kingdom
15443,England,18,Female,United Kingdom
14205,Scotland,62,Female,United Kingdom
14877,England,70,Male,United Kingdom
18253,England,63,Female,United Kingdom
13764,England,34,Female,United Kingdom
17236,England,22,Other,United Kingdom
17589,England,24,Female,United Kingdom
17734,England,18,Female,United Kingdom
13276,England,38,Female,United Kingdom
16466,England,64,Male,United Kingdom
15631,England,37,Male,United Kingdom
Synthetic_1527,England,44,Female,United Kingdom
Synthetic_1528,England,60,Female,United Kingdom
Synthetic_1529,Wales,33,Female,United Kingdom
18029,Scotland,70,Female,United Kingdom
16984,England,69,Male,United Kingdom
16310,England,38,Female,United Kingdom
16534,England,31,Male,United Kingdom
17158,England,50,Male,United Kingdom
Synthetic_1530,Scotland,34,Male,United Kingdom
Synthetic_1531,England,22,Female,United Kingdom
Synthetic_1532,England,59,Male,United Kingdom
Synthetic_1533,England,58,Female,United Kingdom
14493,England,42,Male,United Kingdom
15847,England,21,Male,United Kingdom
17298,Scotland,21,Female,United Kingdom
15791,England,41,Female,United Kingdom
17682,England,32,Male,United Kingdom
12825,Northern Ireland,34,Male,United Kingdom
17325,England,55,Female,United Kingdom
16754,England,50,Male,United Kingdom
13157,England,60,Female,United Kingdom
17542,England,25,Male,United Kingdom
17857,Scotland,34,Male,United Kingdom
17960,England,51,Male,United Kingdom
16628,Scotland,46,Female,United Kingdom
Synthetic_1535,England,62,Female,United Kingdom
Synthetic_1536,Scotland,46,Male,United Kingdom
Synthetic_1537,England,67,Female,United Kingdom
17289,England,48,Female,United Kingdom
17025,England,55,Female,United Kingdom
16537,Wales,35,Male,United Kingdom
17488,England,40,Male,United Kingdom
16681,England,53,Female,United Kingdom
Synthetic_1541,England,64,Male,United Kingdom
Synthetic_1542,England,50,Male,United Kingdom
13454,Scotland,38,Female,United Kingdom
16275,England,60,Male,United Kingdom
16568,England,18,Male,United Kingdom
18245,England,18,Male,United Kingdom
17002,England,50,Female,United Kingdom
Synthetic_1564,England,40,Male,United Kingdom
17661,England,49,Female,United Kingdom
Synthetic_1566,England,40,Female,United Kingdom
17438,England,48,Female,United Kingdom
15250,England,27,Male,United Kingdom
16182,England,48,Male,United Kingdom
Synthetic_1567,England,54,Female,United Kingdom
17266,England,58,Male,United Kingdom
15437,England,70,Female,United Kingdom
15921,Scotland,43,Female,United Kingdom
18039,Scotland,44,Female,United Kingdom
Synthetic_1570,England,18,Male,United Kingdom
17907,England,32,Female,United Kingdom
Synthetic_1590,Scotland,37,Male,United Kingdom
Synthetic_1591,England,55,Male,United Kingdom
Synthetic_1592,England,30,Female,United Kingdom
14147,England,51,Female,United Kingdom
Synthetic_1594,England,39,Female,United Kingdom
Synthetic_1595,England,37,Female,United Kingdom
15722,England,43,Female,United Kingdom
Synthetic_1596,Northern Ireland,34,Male,United Kingdom
13627,Scotland,33,Male,United Kingdom
16854,England,18,Female,United Kingdom
13283,England,36,Male,United Kingdom
Synthetic_1598,England,32,Female,United Kingdom
16707,England,32,Male,United Kingdom
16756,England,46,Male,United Kingdom
14676,England,49,Male,United Kingdom
13316,Scotland,43,Female,United Kingdom
Synthetic_1602,England,54,Female,United Kingdom
Synthetic_1603,England,48,Male,United Kingdom
Synthetic_1605,Scotland,35,Male,United Kingdom
13484,England,33,Female,United Kingdom
16846,England,44,Male,United Kingdom
17348,England,48,Female,United Kingdom
13566,England,60,Female,United Kingdom
14924,England,57,Female,United Kingdom
Synthetic_1607,England,31,Female,United Kingdom
14403,England,38,Male,United Kingdom
16258,Scotland,50,Female,United Kingdom
13305,England,56,Female,United Kingdom
15558,England,54,Female,United Kingdom
16611,England,39,Male,United Kingdom
17338,England,21,Female,United Kingdom
Synthetic_1609,England,25,Female,United Kingdom
Synthetic_1611,England,44,Female,United Kingdom
14060,England,45,Male,United Kingdom
12954,England,23,Male,United Kingdom
Synthetic_1624,England,40,Female,United Kingdom
16387,England,49,Female,United Kingdom
13715,England,22,Male,United Kingdom
14745,Wales,56,Female,United Kingdom
15221,England,34,Male,United Kingdom
15008,England,58,Male,United Kingdom
Synthetic_1636,England,31,Male,United Kingdom
17065,England,24,Male,United Kingdom
17228,England,33,Male,United Kingdom
17588,England,38,Male,United Kingdom
16347,England,34,Male,United Kingdom
13795,England,36,Female,United Kingdom
14824,England,45,Female,United Kingdom
15941,England,37,Female,United Kingdom
Synthetic_1648,England,39,Male,United Kingdom
13824,Northern Ireland,18,Male,United Kingdom
13724,England,45,Female,United Kingdom
13573,England,38,Female,United Kingdom
16586,England,64,Male,United Kingdom
15994,England,25,Male,United Kingdom
13183,England,18,Female,United Kingdom
18149,England,49,Female,United Kingdom
13688,England,45,Male,United Kingdom
15665,England,24,Female,United Kingdom
17849,England,18,Female,United Kingdom
Synthetic_1649,England,63,Female,United Kingdom
Synthetic_1652,England,61,Male,United Kingdom
Synthetic_1654,England,18,Other,United Kingdom
14857,England,33,Male,United Kingdom
14645,England,64,Female,United Kingdom
14315,England,32,Female,United Kingdom
18135,England,32,Male,United Kingdom
15117,England,35,Female,United Kingdom
13530,Wales,23,Male,United Kingdom
14534,England,18,Male,United Kingdom
Synthetic_1661,England,55,Male,United Kingdom
Synthetic_1665,England,18,Female,United Kingdom
Synthetic_1666,England,43,Male,United Kingdom
16242,England,53,Female,United Kingdom
14195,England,18,Male,United Kingdom
13600,Scotland,26,Male,United Kingdom
Synthetic_1668,England,58,Male,United Kingdom
Synthetic_1669,England,47,Female,United Kingdom
15227,Northern Ireland,30,Male,United Kingdom
15123,England,58,Male,United Kingdom
15946,England,58,Male,United Kingdom
14873,England,44,Male,United Kingdom
14604,England,26,Female,United Kingdom
18063,England,33,Female,United Kingdom
14496,Scotland,44,Male,United Kingdom
Synthetic_1671,England,37,Male,United Kingdom
17478,England,54,Female,United Kingdom
14872,England,18,Male,United Kingdom
17568,England,18,Female,United Kingdom
Synthetic_1673,Wales,42,Male,United Kingdom
17479,England,32,Male,United Kingdom
16652,England,30,Female,United Kingdom
13612,England,18,Female,United Kingdom
16777,England,40,Male,United Kingdom
13275,England,39,Male,United Kingdom
18196,England,49,Male,United Kingdom
17933,England,41,Female,United Kingdom
Synthetic_1675,England,38,Female,United Kingdom
13371,England,57,Male,United Kingdom
Synthetic_1676,England,20,Male,United Kingdom
16254,England,48,Male,United Kingdom
Synthetic_1678,England,18,Male,United Kingdom
Synthetic_1680,England,27,Male,United Kingdom
13406,England,21,Female,United Kingdom
15775,England,51,Male,United Kingdom
16336,England,39,Male,United Kingdom
18131,England,39,Female,United Kingdom
16571,England,23,Male,United Kingdom
18187,Wales,35,Male,United Kingdom
14427,England,28,Male,United Kingdom
16977,England,45,Male,United Kingdom
15819,England,25,Female,United Kingdom
14651,England,59,Female,United Kingdom
15918,England,18,Male,United Kingdom
14400,England,27,Male,United Kingdom
